[INFO ] [2021-05-30 09:26:51,771] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 21:38:13,872] Search Employee: Step 32 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:16,574] Search Employee: Step 33 - Verify search by Employee Name
[INFO ] [2021-06-19 21:38:16,644]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:16,717]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:16,793]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:16,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:16,910]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:16,992]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:17,052]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:17,052] Search Employee: Step 34 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:20,050] Search Employee: Step 35 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:38:23,492] Search Employee: Step 35 - Select 'Job Title' dropdown with value 'QA Engineer'
[INFO ] [2021-06-19 21:38:23,638] Search Employee: Step 37 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:26,277] Search Employee: Step 38 - Verify search by Employee Name
[INFO ] [2021-06-19 21:38:26,324]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,375]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,422]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,469]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,560]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:26,607] Search Employee: Step 39 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:29,643] Search Employee: Step 40 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:38:33,053] Search Employee: Step 41 - Select 'Sub Unit' dropdown with value '  Quality Assurance'
[INFO ] [2021-06-19 21:38:53,321] Search Employee: Step 42 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:55,981] Search Employee: Step 43 - Verify search by Employee Name
[INFO ] [2021-06-19 21:38:56,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,111]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,157]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,204]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,298]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:56,343]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-26 17:37:50,649] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 17:38:16,327] Login_01_Register_To_System: STEP 01 - Open home page
[INFO ] [2021-06-26 17:38:16,475] Login_01_Register_To_System: STEP 02 - Click on register link
[INFO ] [2021-06-26 17:38:20,261] Login_01_Register_To_System: STEP 03 - Select gender
[INFO ] [2021-06-26 17:38:20,553] Login_01_Register_To_System: STEP 04 - Enter first name
[INFO ] [2021-06-26 17:38:20,680] Login_01_Register_To_System: STEP 05 - Enter last name
[INFO ] [2021-06-26 17:38:20,780] Login_01_Register_To_System: STEP 06 - Enter email address
[INFO ] [2021-06-26 17:38:20,884] Login_01_Register_To_System: STEP 07 - Enter password
[INFO ] [2021-06-26 17:38:20,987] Login_01_Register_To_System: STEP 08 - Enter confirm password
[INFO ] [2021-06-26 17:38:21,096] Login_01_Register_To_System: STEP 09 - Click on register button
[INFO ] [2021-06-26 17:38:23,621] Login_01_Register_To_System: STEP 10 - Verify success message displayed after registered
[INFO ] [2021-06-26 17:38:25,562] Login_02_Login_To_System: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-26 17:38:26,841] Login_02_Login_To_System: STEP 02 - Login page - Enter email address
[INFO ] [2021-06-26 17:38:26,957] Login_02_Login_To_System: STEP 03 - Login page - Enter password
[INFO ] [2021-06-26 17:38:27,065] Login_02_Login_To_System: STEP 04 - Login page - Click on Login button
[INFO ] [2021-06-26 17:38:29,199] Post-condition: Close browser
[INFO ] [2021-06-26 18:07:09,624] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 18:08:32,422] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 18:08:41,374] Login_01_Register_To_System: STEP 01 - Open home page
[INFO ] [2021-06-26 18:08:41,554] Login_01_Register_To_System: STEP 02 - Click on register link
[INFO ] [2021-06-26 18:08:43,372] Login_01_Register_To_System: STEP 03 - Select gender
[INFO ] [2021-06-26 18:08:43,671] Login_01_Register_To_System: STEP 04 - Enter first name
[INFO ] [2021-06-26 18:08:43,803] Login_01_Register_To_System: STEP 05 - Enter last name
[INFO ] [2021-06-26 18:08:44,056] Login_02_Login_To_System: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-26 18:08:45,316] Login_02_Login_To_System: STEP 02 - Login page - Enter email address
[INFO ] [2021-06-26 18:08:45,465] Login_02_Login_To_System: STEP 03 - Login page - Enter password
[INFO ] [2021-06-26 18:08:45,576] Login_02_Login_To_System: STEP 04 - Login page - Click on Login button
[INFO ] [2021-06-26 18:09:11,117] Post-condition: Close browser
[INFO ] [2021-06-26 18:09:30,980] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 18:09:50,430] Login_01_Register_To_System: STEP 01 - Open home page
[INFO ] [2021-06-26 18:09:50,635] Login_01_Register_To_System: STEP 02 - Click on register link
[INFO ] [2021-06-26 18:09:52,305] Login_01_Register_To_System: STEP 03 - Select gender
[INFO ] [2021-06-26 18:09:52,619] Login_01_Register_To_System: STEP 04 - Enter first name
[INFO ] [2021-06-26 18:09:52,751] Login_01_Register_To_System: STEP 05 - Enter last name
[INFO ] [2021-06-26 18:09:52,977] Login_02_Login_To_System: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-26 18:09:54,480] Login_02_Login_To_System: STEP 02 - Login page - Enter email address
[INFO ] [2021-06-26 18:09:55,283] Login_02_Login_To_System: STEP 03 - Login page - Enter password
[INFO ] [2021-06-26 18:09:55,999] Login_02_Login_To_System: STEP 04 - Login page - Click on Login button
[INFO ] [2021-06-26 18:09:59,391] Post-condition: Close browser
[INFO ] [2021-06-26 18:11:14,136] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 18:12:07,946] Pre-condition: Initial browser driver
[INFO ] [2021-06-26 18:12:28,249] Login_01_Register_To_System: STEP 01 - Open home page
[INFO ] [2021-06-26 18:12:28,496] Login_01_Register_To_System: STEP 02 - Click on register link
[INFO ] [2021-06-26 18:12:30,169] Login_01_Register_To_System: STEP 03 - Select gender
[INFO ] [2021-06-26 18:12:30,508] Login_01_Register_To_System: STEP 04 - Enter first name 'Jessica'
[INFO ] [2021-06-26 18:12:30,641] Login_01_Register_To_System: STEP 05 - Enter last name 'John'
[INFO ] [2021-06-26 18:12:30,770] Login_01_Register_To_System: STEP 06 - Enter email address 'jessicajohn508@gmail.com'
[INFO ] [2021-06-26 18:12:30,904] Login_01_Register_To_System: STEP 07 - Enter password
[INFO ] [2021-06-26 18:12:31,019] Login_01_Register_To_System: STEP 08 - Enter confirm password
[INFO ] [2021-06-26 18:12:31,148] Login_01_Register_To_System: STEP 09 - Click on register button
[INFO ] [2021-06-26 18:12:32,800] Login_01_Register_To_System: STEP 10 - Verify success message displayed after registered
[INFO ] [2021-06-26 18:12:38,805] Login_02_Login_To_System: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-26 18:12:40,063] Login_02_Login_To_System: STEP 02 - Login page - Enter email address
[INFO ] [2021-06-26 18:12:40,193] Login_02_Login_To_System: STEP 03 - Login page - Enter password
[INFO ] [2021-06-26 18:12:40,312] Login_02_Login_To_System: STEP 04 - Login page - Click on Login button
[INFO ] [2021-06-26 18:12:42,352] Post-condition: Close browser
[INFO ] [2021-06-27 10:51:13,442] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:52:56,576] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:53:39,350] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:53:48,504] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 10:53:48,707] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 10:53:48,759] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 10:54:31,000] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:54:39,887] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 10:54:41,865] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 10:54:42,033] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 10:54:42,487]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:54:45,514] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 10:54:45,931]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:54:49,224] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 10:54:49,671]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:54:52,673] Sorting_02: Step 1 - Sort price produce by DESC order
[INFO ] [2021-06-27 10:54:53,052]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:54:56,178] Post-condition: Close browser
[INFO ] [2021-06-27 10:57:20,267] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:57:36,662] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 10:57:38,780] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 10:57:38,846] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 10:57:39,326]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:57:42,339] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 10:57:42,743]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:57:45,978] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 10:57:46,077] Post-condition: Close browser
[INFO ] [2021-06-27 10:57:56,383] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 10:58:03,615] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 10:58:05,345] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 10:58:05,399] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 10:58:05,802]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:58:08,818] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 10:58:09,221]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:58:12,376] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 10:58:12,743]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:58:15,744] Sorting_02: Step 1 - Sort price produce by DESC order
[INFO ] [2021-06-27 10:58:16,121]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 10:58:19,188] Post-condition: Close browser
[INFO ] [2021-06-27 11:00:37,808] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 11:00:46,482] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 11:00:48,351] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 11:00:48,418] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 11:00:49,049]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 11:00:52,052] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 11:00:52,582]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 11:00:55,739] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 11:00:56,370]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-27 11:00:59,375] Sorting_02: Step 1 - Sort price produce by DESC order
[INFO ] [2021-06-27 11:00:59,908] Post-condition: Close browser
[INFO ] [2021-06-27 11:02:21,567] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 11:02:31,476] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 11:02:33,329] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 11:02:33,417] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 11:02:37,001]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:02:40,016] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 11:02:43,536]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:02:46,601] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 11:02:50,141]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:02:53,143] Sorting_02: Step 1 - Sort price produce by DESC order
[INFO ] [2021-06-27 11:02:56,695]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:02:59,707] Post-condition: Close browser
[INFO ] [2021-06-27 11:12:51,463] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 11:13:25,145] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 11:13:33,590] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 11:13:33,754] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 11:14:04,665] Sorting_02: Step 1 - Sort price product by ASC order
[INFO ] [2021-06-27 11:14:35,593] Post-condition: Close browser
[INFO ] [2021-06-27 11:15:58,240] Pre-condition: Initial browser driver
[INFO ] [2021-06-27 11:16:50,121] Pre-condition: Hover on 'Computers' menu 
[INFO ] [2021-06-27 11:17:03,290] Pre-condition: Hover on 'Notebooks' submenu 
[INFO ] [2021-06-27 11:17:03,564] Sorting_01: Step 1 - Sort product name by ASC order
[INFO ] [2021-06-27 11:17:05,035]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:17:08,045] Sorting_01: Step 2 - Sort product name by DESC order
[INFO ] [2021-06-27 11:17:10,047]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-27 11:17:18,708] Sorting_02: Step 1 - Sort price product by ASC order
